run_id,text_id,detector,detector_version,pass_number,pass_date,scanned_at,presentation_order,run_status,score_field,score,displayed_score,displayed_label,error_code,error_detail,raw_response,ground_truth,genre,stress_type,word_count,ai_word_pct,source,created,authorship_state
R051,C024,Pangram,4.0,1,2026-08-27,2026-08-27T11:04:52,51,ok,fraction_ai,0.3694,36.9% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3694, ""fraction_ai_assisted"": 0.0565, ""fraction_human"": 0.5741, ""scanned_at"": ""2026-08-27T11:04:52"", ""status"": ""ok""}",AI,Marketing copy,,888,100,"Llama 3.3 70B, catalog blurb prompt",2026-08-02,fully_AI
R052,C030,Pangram,4.0,1,2026-08-27,2026-08-27T11:06:33,52,ok,fraction_ai,0.3135,31.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3135, ""fraction_ai_assisted"": 0.0839, ""fraction_human"": 0.6026, ""scanned_at"": ""2026-08-27T11:06:33"", ""status"": ""ok""}",Human,Academic essay,,653,0,"John Dewey, Democracy and Education, ch. 7 (Macmillan)",1916-01-01,human
R053,C035,Pangram,4.0,1,2026-08-27,2026-08-27T11:08:30,53,ok,fraction_ai,0.4223,42.2% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4223, ""fraction_ai_assisted"": 0.1866, ""fraction_human"": 0.3911, ""scanned_at"": ""2026-08-27T11:08:30"", ""status"": ""ok""}",Human,Blog / opinion,,702,0,"Paul Ford, 'What Is Code?', Bloomberg Businessweek",2015-06-11,human
R054,C026,Pangram,4.0,1,2026-08-27,2026-08-27T11:10:33,54,ok,fraction_ai,0.2068,20.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.2068, ""fraction_ai_assisted"": 0.0564, ""fraction_human"": 0.7368, ""scanned_at"": ""2026-08-27T11:10:33"", ""status"": ""ok""}",AI,Technical how-to,,561,100,"Claude 4 Sonnet, troubleshooting prompt",2026-08-08,fully_AI
R055,C051,Pangram,4.0,1,2026-08-27,2026-08-27T11:11:53,55,ok,fraction_ai,0.2307,23.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.2307, ""fraction_ai_assisted"": 0.0835, ""fraction_human"": 0.6858, ""scanned_at"": ""2026-08-27T11:11:53"", ""status"": ""ok""}",Hybrid,Academic essay,,799,50,2014 faculty senate minutes + Claude 4 Sonnet replacements (50%),2026-08-13,hybrid
R056,C017,Pangram,4.0,1,2026-08-27,2026-08-27T11:12:34,56,ok,fraction_ai,1.0,100.0% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 1.0, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-27T11:12:34"", ""status"": ""ok""}",AI,Business / professional,,644,100,"GPT-4o, client memo prompt",2026-08-18,fully_AI
R057,C023,Pangram,4.0,1,2026-08-27,2026-08-27T11:14:32,57,ok,fraction_ai,0.5853,58.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.5853, ""fraction_ai_assisted"": 0.1148, ""fraction_human"": 0.2999, ""scanned_at"": ""2026-08-27T11:14:32"", ""status"": ""ok""}",AI,Marketing copy,,894,100,"Gemini 2.0 Flash, email campaign prompt",2026-07-28,fully_AI
R058,C039,Pangram,4.0,1,2026-08-27,2026-08-27T11:15:18,58,ok,fraction_ai,0.3572,35.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3572, ""fraction_ai_assisted"": 0.1224, ""fraction_human"": 0.5204, ""scanned_at"": ""2026-08-27T11:15:18"", ""status"": ""ok""}",Human,Creative fiction,,733,0,"Ursula K. Le Guin, 'The Ones Who Walk Away from Omelas,' 1973 reprint",1973-10-01,human
R059,C072,Pangram,4.0,1,2026-08-27,2026-08-27T11:16:55,59,ok,fraction_ai,0.5458,54.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.5458, ""fraction_ai_assisted"": 0.2076, ""fraction_human"": 0.2466, ""scanned_at"": ""2026-08-27T11:16:55"", ""status"": ""ok""}",Human,Academic essay,ESL,471,0,"TOEFL-style independent essay, collected with writer consent, Osaka",2016-11-03,human_stress
R060,C068,Pangram,4.0,1,2026-08-27,2026-08-27T11:18:51,60,ok,fraction_ai,0.4779,47.8% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4779, ""fraction_ai_assisted"": 0.0571, ""fraction_human"": 0.465, ""scanned_at"": ""2026-08-27T11:18:51"", ""status"": ""ok""}",Hybrid,Technical how-to,,790,25,2015 man-page rewrite + Gemini 2.0 Flash replacements (25%),2026-08-14,AI_assisted
R061,C025,Pangram,4.0,1,2026-08-27,2026-08-27T11:20:26,61,ok,fraction_ai,0.8692,86.9% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.8692, ""fraction_ai_assisted"": 0.0665, ""fraction_human"": 0.0643, ""scanned_at"": ""2026-08-27T11:20:26"", ""status"": ""ok""}",AI,Technical how-to,,806,100,"GPT-4o, install-guide prompt",2026-08-05,fully_AI
R062,C084,Pangram,4.0,1,2026-08-27,2026-08-27T11:21:35,62,ok,fraction_ai,0.8277,82.8% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.8277, ""fraction_ai_assisted"": 0.0297, ""fraction_human"": 0.1426, ""scanned_at"": ""2026-08-27T11:21:35"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,573,0,"Appellate brief statement of facts, 7th Cir. public docket",2018-01-11,human_stress
R063,C074,Pangram,4.0,1,2026-08-27,2026-08-27T11:23:27,63,ok,fraction_ai,0.355,35.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.355, ""fraction_ai_assisted"": 0.1521, ""fraction_human"": 0.4929, ""scanned_at"": ""2026-08-27T11:23:27"", ""status"": ""ok""}",Human,News article,Translated,693,0,"English translation of El País report on rail strikes, translator-signed",2017-05-16,human_stress
R064,C091,Pangram,4.0,1,2026-08-27,2026-08-27T11:25:07,64,ok,fraction_ai,0.3203,32.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3203, ""fraction_ai_assisted"": 0.2472, ""fraction_human"": 0.4325, ""scanned_at"": ""2026-08-27T11:25:07"", ""status"": ""ok""}",Human,Academic essay,Archaic,397,0,"Letter of Abigail Adams to John Adams, Massachusetts Historical Society transcription",1776-03-31,human_stress
R065,C056,Pangram,4.0,1,2026-08-27,2026-08-27T11:26:35,65,ok,fraction_ai,0.7203,72.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.7203, ""fraction_ai_assisted"": 0.1971, ""fraction_human"": 0.0826, ""scanned_at"": ""2026-08-27T11:26:35"", ""status"": ""ok""}",Hybrid,Blog / opinion,,786,25,2015 personal blog post + Gemini 2.0 Flash replacements (25%),2026-08-18,AI_assisted
R066,C033,Pangram,4.0,1,2026-08-27,2026-08-27T11:28:15,66,ok,fraction_ai,0.3999,40.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3999, ""fraction_ai_assisted"": 0.1541, ""fraction_human"": 0.446, ""scanned_at"": ""2026-08-27T11:28:15"", ""status"": ""ok""}",Human,News article,,669,0,"Andrew Higgins, New York Times foreign desk",2018-06-09,human
R067,C034,Pangram,4.0,1,2026-08-27,2026-08-27T11:29:15,67,ok,fraction_ai,0.134,13.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.134, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.866, ""scanned_at"": ""2026-08-27T11:29:15"", ""status"": ""ok""}",Human,News article,,557,0,"Reuters special report, California wildfire season",2018-11-27,human
R068,C087,Pangram,4.0,1,2026-08-27,2026-08-27T11:30:10,68,ok,fraction_ai,0.6548,65.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6548, ""fraction_ai_assisted"": 0.0692, ""fraction_human"": 0.276, ""scanned_at"": ""2026-08-27T11:30:10"", ""status"": ""ok""}",Human,Marketing copy,Short,60,0,"Product caption, Etsy listing (shop since closed)",2017-02-14,human_stress
R069,C076,Pangram,4.0,1,2026-08-27,2026-08-27T11:31:37,69,ok,fraction_ai,0.6386,63.9% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6386, ""fraction_ai_assisted"": 0.2188, ""fraction_human"": 0.1426, ""scanned_at"": ""2026-08-27T11:31:37"", ""status"": ""ok""}",Human,News article,Translated,587,0,English translation of Le Monde diplomatique short feature,2019-02-27,human_stress
R070,C007,Pangram,4.0,1,2026-08-27,2026-08-27T11:33:15,70,ok,fraction_ai,0.3315,33.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3315, ""fraction_ai_assisted"": 0.1556, ""fraction_human"": 0.5129, ""scanned_at"": ""2026-08-27T11:33:15"", ""status"": ""ok""}",AI,News article,,646,100,"Gemini 2.0 Flash, rewrite-as-AP",2026-08-04,fully_AI
R071,C029,Pangram,4.0,1,2026-08-27,2026-08-27T11:34:10,71,ok,fraction_ai,0.2973,29.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.2973, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.7027, ""scanned_at"": ""2026-08-27T11:34:10"", ""status"": ""ok""}",Human,Academic essay,,850,0,"William James, 'The Moral Equivalent of War,' McClure's Magazine",1910-08-01,human
R072,C012,Pangram,4.0,1,2026-08-27,2026-08-27T11:35:44,72,ok,fraction_ai,0.7627,76.3% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.7627, ""fraction_ai_assisted"": 0.2132, ""fraction_human"": 0.0241, ""scanned_at"": ""2026-08-27T11:35:44"", ""status"": ""ok""}",AI,Blog / opinion,,746,100,"Llama 3.3 70B, personal essay prompt",2026-08-12,fully_AI
R073,C055,Pangram,4.0,1,2026-08-27,2026-08-27T11:36:34,73,ok,fraction_ai,0.5723,57.2% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.5723, ""fraction_ai_assisted"": 0.2134, ""fraction_human"": 0.2143, ""scanned_at"": ""2026-08-27T11:36:34"", ""status"": ""ok""}",Hybrid,News article,,721,75,2017 wire story + Claude 4 Sonnet replacements (75%),2026-08-17,rewritten_AI
R074,C067,Pangram,4.0,1,2026-08-27,2026-08-27T11:38:17,74,ok,fraction_ai,0.773,77.3% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.773, ""fraction_ai_assisted"": 0.0991, ""fraction_human"": 0.1279, ""scanned_at"": ""2026-08-27T11:38:17"", ""status"": ""ok""}",Hybrid,Marketing copy,,648,75,2019 promo email + Claude 4 Sonnet replacements (75%),2026-08-19,rewritten_AI
R075,C053,Pangram,4.0,1,2026-08-27,2026-08-27T11:40:20,75,ok,fraction_ai,0.6044,60.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6044, ""fraction_ai_assisted"": 0.1442, ""fraction_human"": 0.2514, ""scanned_at"": ""2026-08-27T11:40:20"", ""status"": ""ok""}",Hybrid,News article,,757,25,2018 local news brief + Llama 3.3 70B replacements (25%),2026-08-15,AI_assisted
R076,C043,Pangram,4.0,1,2026-08-27,2026-08-27T11:41:22,76,ok,fraction_ai,0.3537,35.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3537, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.6463, ""scanned_at"": ""2026-08-27T11:41:22"", ""status"": ""ok""}",Human,Business / professional,,777,0,"Client closeout letter, Pratt & Keene LLP",2016-12-08,human
R077,C089,Pangram,4.0,1,2026-08-27,2026-08-27T11:42:42,77,ok,fraction_ai,0.4457,44.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4457, ""fraction_ai_assisted"": 0.2192, ""fraction_human"": 0.3351, ""scanned_at"": ""2026-08-27T11:42:42"", ""status"": ""ok""}",Human,Academic essay,Archaic,515,0,"Thomas Carlyle, Past and Present, Book III, ch. 4",1843-04-01,human_stress
R078,C027,Pangram,4.0,1,2026-08-27,2026-08-27T11:44:50,78,ok,fraction_ai,0.8749,87.5% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.8749, ""fraction_ai_assisted"": 0.0345, ""fraction_human"": 0.0906, ""scanned_at"": ""2026-08-27T11:44:50"", ""status"": ""ok""}",AI,Technical how-to,,765,100,"Gemini 2.0 Flash, CLI how-to prompt",2026-08-11,fully_AI
R079,C016,Pangram,4.0,1,2026-08-27,2026-08-27T11:46:57,79,ok,fraction_ai,0.396,39.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.396, ""fraction_ai_assisted"": 0.1524, ""fraction_human"": 0.4516, ""scanned_at"": ""2026-08-27T11:46:57"", ""status"": ""ok""}",AI,Creative fiction,,800,100,"Llama 3.3 70B, third-person fiction",2026-08-17,fully_AI
R080,C054,Pangram,4.0,1,2026-08-27,2026-08-27T11:47:46,80,ok,fraction_ai,0.4267,42.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4267, ""fraction_ai_assisted"": 0.2385, ""fraction_human"": 0.3348, ""scanned_at"": ""2026-08-27T11:47:46"", ""status"": ""ok""}",Hybrid,News article,,723,50,2019 city-council recap + GPT-4o replacements (50%),2026-08-16,hybrid
R081,C077,Pangram,4.0,1,2026-08-27,2026-08-27T11:49:11,81,ok,fraction_ai,0.8159,81.6% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.8159, ""fraction_ai_assisted"": 0.0268, ""fraction_human"": 0.1573, ""scanned_at"": ""2026-08-27T11:49:11"", ""status"": ""ok""}",Human,Blog / opinion,Templated,555,0,"Boilerplate 'about us' page, county parks department CMS",2013-06-21,human_stress
R082,C046,Pangram,4.0,1,2026-08-27,2026-08-27T11:50:49,82,ok,fraction_ai,0.2358,23.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.2358, ""fraction_ai_assisted"": 0.0645, ""fraction_human"": 0.6997, ""scanned_at"": ""2026-08-27T11:50:49"", ""status"": ""ok""}",Human,Marketing copy,,363,0,"Holiday insert, Powell's Books in-store flyer",2017-11-09,human
R083,C063,Pangram,4.0,1,2026-08-27,2026-08-27T11:51:29,83,ok,fraction_ai,0.2252,22.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.2252, ""fraction_ai_assisted"": 0.025, ""fraction_human"": 0.7498, ""scanned_at"": ""2026-08-27T11:51:29"", ""status"": ""ok""}",Hybrid,Business / professional,,462,50,2015 offer-summary memo + Claude 4 Sonnet replacements (50%),2026-08-15,hybrid
R084,C079,Pangram,4.0,1,2026-08-27,2026-08-27T11:52:29,84,ok,fraction_ai,0.6003,60.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6003, ""fraction_ai_assisted"": 0.1211, ""fraction_human"": 0.2786, ""scanned_at"": ""2026-08-27T11:52:29"", ""status"": ""ok""}",Human,Blog / opinion,Templated,322,0,"Grant-report narrative template, state arts board",2011-10-19,human_stress
R085,C082,Pangram,4.0,1,2026-08-27,2026-08-27T11:53:20,85,ok,fraction_ai,0.7554,75.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.7554, ""fraction_ai_assisted"": 0.2446, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-27T11:53:20"", ""status"": ""ok""}",Human,Technical how-to,Technical,562,0,NIST SP 800-63-3 section 5 prose (public domain U.S. government),2017-06-22,human_stress
R086,C057,Pangram,4.0,1,2026-08-27,2026-08-27T11:54:37,86,ok,fraction_ai,0.4265,42.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4265, ""fraction_ai_assisted"": 0.1982, ""fraction_human"": 0.3753, ""scanned_at"": ""2026-08-27T11:54:37"", ""status"": ""ok""}",Hybrid,Blog / opinion,,508,50,2019 newsletter essay + Llama 3.3 70B replacements (50%),2026-08-19,hybrid
R087,C008,Pangram,4.0,1,2026-08-27,2026-08-27T11:55:19,87,ok,fraction_ai,1.0,100.0% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 1.0, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-27T11:55:19"", ""status"": ""ok""}",AI,News article,,909,100,"Llama 3.3 70B, news brief prompt",2026-08-06,fully_AI
R088,C031,Pangram,4.0,1,2026-08-27,2026-08-27T11:57:25,88,ok,fraction_ai,0.204,20.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.204, ""fraction_ai_assisted"": 0.2224, ""fraction_human"": 0.5736, ""scanned_at"": ""2026-08-27T11:57:25"", ""status"": ""ok""}",Human,Academic essay,,730,0,"Jane Addams, Peace and Bread in Time of War, ch. 3",1922-03-15,human
R089,C065,Pangram,4.0,1,2026-08-27,2026-08-27T11:58:10,89,ok,fraction_ai,0.0,0.0% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Human"", ""headline"": ""Fully Human Written"", ""fraction_ai"": 0.0, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 1.0, ""scanned_at"": ""2026-08-27T11:58:10"", ""status"": ""ok""}",Hybrid,Marketing copy,,564,25,2014 product insert + Llama 3.3 70B replacements (25%),2026-08-13,AI_assisted
R090,C059,Pangram,4.0,1,2026-08-27,2026-08-27T12:00:13,90,ok,fraction_ai,0.3993,39.9% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3993, ""fraction_ai_assisted"": 0.257, ""fraction_human"": 0.3437, ""scanned_at"": ""2026-08-27T12:00:13"", ""status"": ""ok""}",Hybrid,Creative fiction,,628,25,2013 short-story draft + Claude 4 Sonnet replacements (25%),2026-08-21,AI_assisted
R091,C018,Pangram,4.0,1,2026-08-27,2026-08-27T12:01:08,91,ok,fraction_ai,0.5505,55.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.5505, ""fraction_ai_assisted"": 0.1888, ""fraction_human"": 0.2607, ""scanned_at"": ""2026-08-27T12:01:08"", ""status"": ""ok""}",AI,Business / professional,,954,100,"Claude 4 Sonnet, board update prompt",2026-08-19,fully_AI
R092,C006,Pangram,4.0,2,2026-08-29,2026-08-29T11:20:35,1,ok,fraction_ai,0.8654,86.5% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.8654, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.1346, ""scanned_at"": ""2026-08-29T11:20:35"", ""status"": ""ok""}",AI,News article,,812,100,"Claude 4 Sonnet, wire-style prompt",2026-08-01,fully_AI
R093,C081,Pangram,4.0,2,2026-08-29,2026-08-29T11:21:14,2,ok,fraction_ai,0.419,41.9% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.419, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.581, ""scanned_at"": ""2026-08-29T11:21:14"", ""status"": ""ok""}",Human,Technical how-to,Technical,438,0,"FDA 2016 guidance excerpt, 'Human Factors Studies'",2016-02-03,human_stress
R094,C018,Pangram,4.0,2,2026-08-29,2026-08-29T11:21:59,3,ok,fraction_ai,0.8516,85.2% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.8516, ""fraction_ai_assisted"": 0.1341, ""fraction_human"": 0.0143, ""scanned_at"": ""2026-08-29T11:21:59"", ""status"": ""ok""}",AI,Business / professional,,954,100,"Claude 4 Sonnet, board update prompt",2026-08-19,fully_AI
R095,C005,Pangram,4.0,2,2026-08-29,2026-08-29T11:23:22,4,ok,fraction_ai,0.8875,88.8% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.8875, ""fraction_ai_assisted"": 0.111, ""fraction_human"": 0.0015, ""scanned_at"": ""2026-08-29T11:23:22"", ""status"": ""ok""}",AI,News article,,521,100,"GPT-4o, news desk prompt",2026-07-30,fully_AI
R096,C067,Pangram,4.0,2,2026-08-29,2026-08-29T11:24:37,5,ok,fraction_ai,0.9538,95.4% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.9538, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.0462, ""scanned_at"": ""2026-08-29T11:24:37"", ""status"": ""ok""}",Hybrid,Marketing copy,,648,75,2019 promo email + Claude 4 Sonnet replacements (75%),2026-08-19,rewritten_AI
R097,C056,Pangram,4.0,2,2026-08-29,2026-08-29T11:25:45,6,ok,fraction_ai,0.3095,30.9% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3095, ""fraction_ai_assisted"": 0.1529, ""fraction_human"": 0.5376, ""scanned_at"": ""2026-08-29T11:25:45"", ""status"": ""ok""}",Hybrid,Blog / opinion,,786,25,2015 personal blog post + Gemini 2.0 Flash replacements (25%),2026-08-18,AI_assisted
R098,C057,Pangram,4.0,2,2026-08-29,2026-08-29T11:27:29,7,ok,fraction_ai,0.3072,30.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3072, ""fraction_ai_assisted"": 0.126, ""fraction_human"": 0.5668, ""scanned_at"": ""2026-08-29T11:27:29"", ""status"": ""ok""}",Hybrid,Blog / opinion,,508,50,2019 newsletter essay + Llama 3.3 70B replacements (50%),2026-08-19,hybrid
R099,C062,Pangram,4.0,2,2026-08-29,2026-08-29T11:28:39,8,ok,fraction_ai,0.0093,0.9% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.0093, ""fraction_ai_assisted"": 0.1135, ""fraction_human"": 0.8772, ""scanned_at"": ""2026-08-29T11:28:39"", ""status"": ""ok""}",Hybrid,Business / professional,,676,25,2016 quarterly letter + GPT-4o replacements (25%),2026-08-12,AI_assisted
R100,C077,Pangram,4.0,2,2026-08-29,2026-08-29T11:29:37,9,ok,fraction_ai,0.9608,96.1% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.9608, ""fraction_ai_assisted"": 0.0392, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-29T11:29:37"", ""status"": ""ok""}",Human,Blog / opinion,Templated,555,0,"Boilerplate 'about us' page, county parks department CMS",2013-06-21,human_stress
R101,C028,Pangram,4.0,2,2026-08-29,2026-08-29T11:30:28,10,ok,fraction_ai,0.4076,40.8% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4076, ""fraction_ai_assisted"": 0.2425, ""fraction_human"": 0.3499, ""scanned_at"": ""2026-08-29T11:30:28"", ""status"": ""ok""}",AI,Technical how-to,,629,100,"Llama 3.3 70B, configuration guide",2026-08-16,fully_AI
