run_id,text_id,detector,detector_version,pass_number,pass_date,scanned_at,presentation_order,run_status,score_field,score,displayed_score,displayed_label,error_code,error_detail,raw_response,ground_truth,genre,stress_type,word_count,ai_word_pct,source,created,authorship_state
R049,C050,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:22:37,49,ok,class_probability_ai,0.5578,AI_ONLY (55.8% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1827, ""mixed"": 0.2595, ""ai"": 0.5578}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T13:22:37"", ""status"": ""ok""}",Hybrid,Academic essay,,901,25,1911 Britannica agriculture article + GPT-4o replacements (25% by words),2026-08-12,AI_assisted
R050,C001,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:24:41,50,ok,class_probability_ai,0.7591,AI_ONLY (75.9% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1489, ""mixed"": 0.0919, ""ai"": 0.7591}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:24:41"", ""status"": ""ok""}",AI,Academic essay,,595,100,"GPT-4o, temp 0.7, 2026-07-18 session",2026-07-18,fully_AI
R051,C033,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:26:12,51,ok,class_probability_ai,0.1541,HUMAN_ONLY (75.7% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7568, ""mixed"": 0.0891, ""ai"": 0.1541}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:26:12"", ""status"": ""ok""}",Human,News article,,669,0,"Andrew Higgins, New York Times foreign desk",2018-06-09,human
R052,C032,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:28:17,52,ok,class_probability_ai,0.2534,HUMAN_ONLY (65.0% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.6496, ""mixed"": 0.0971, ""ai"": 0.2534}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T13:28:17"", ""status"": ""ok""}",Human,News article,,569,0,"Sarah Kliff, Vox feature on emergency-room billing",2018-02-14,human
R053,C078,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:29:25,53,ok,class_probability_ai,0.3059,HUMAN_ONLY (56.6% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.5665, ""mixed"": 0.1277, ""ai"": 0.3059}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T13:29:25"", ""status"": ""ok""}",Human,Blog / opinion,Templated,234,0,"HR welcome email template, regional hospital system",2018-08-04,human_stress
R054,C075,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:30:51,54,ok,class_probability_ai,0.157,HUMAN_ONLY (65.9% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.6586, ""mixed"": 0.1844, ""ai"": 0.157}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T13:30:51"", ""status"": ""ok""}",Human,News article,Translated,444,0,English translation of Asahi Shimbun local-government piece,2014-09-08,human_stress
R055,C068,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:32:11,55,ok,class_probability_ai,0.4585,AI_ONLY (45.8% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.2403, ""mixed"": 0.3012, ""ai"": 0.4585}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T13:32:11"", ""status"": ""ok""}",Hybrid,Technical how-to,,790,25,2015 man-page rewrite + Gemini 2.0 Flash replacements (25%),2026-08-14,AI_assisted
R056,C091,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:33:33,56,ok,class_probability_ai,0.134,HUMAN_ONLY (82.6% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.826, ""mixed"": 0.04, ""ai"": 0.134}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:33:33"", ""status"": ""ok""}",Human,Academic essay,Archaic,397,0,"Letter of Abigail Adams to John Adams, Massachusetts Historical Society transcription",1776-03-31,human_stress
R057,C017,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:35:27,57,ok,class_probability_ai,0.8022,AI_ONLY (80.2% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0188, ""mixed"": 0.179, ""ai"": 0.8022}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:35:27"", ""status"": ""ok""}",AI,Business / professional,,644,100,"GPT-4o, client memo prompt",2026-08-18,fully_AI
R058,C030,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:36:44,58,ok,class_probability_ai,0.1063,HUMAN_ONLY (85.4% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.8537, ""mixed"": 0.04, ""ai"": 0.1063}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:36:44"", ""status"": ""ok""}",Human,Academic essay,,653,0,"John Dewey, Democracy and Education, ch. 7 (Macmillan)",1916-01-01,human
R059,C036,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:38:04,59,ok,class_probability_ai,0.0404,HUMAN_ONLY (84.0% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.8405, ""mixed"": 0.1192, ""ai"": 0.0404}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:38:04"", ""status"": ""ok""}",Human,Blog / opinion,,854,0,"Heather Havrilesky, Ask Polly column, The Cut",2019-03-06,human
R060,C076,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:38:43,60,ok,class_probability_ai,0.1754,HUMAN_ONLY (78.5% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7846, ""mixed"": 0.04, ""ai"": 0.1754}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:38:43"", ""status"": ""ok""}",Human,News article,Translated,587,0,English translation of Le Monde diplomatique short feature,2019-02-27,human_stress
R061,C020,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:39:25,61,ok,class_probability_ai,0.7813,AI_ONLY (78.1% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0456, ""mixed"": 0.1731, ""ai"": 0.7813}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:39:25"", ""status"": ""ok""}",AI,Business / professional,,766,100,"Llama 3.3 70B, vendor letter prompt",2026-08-22,fully_AI
R062,C057,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:40:44,62,ok,class_probability_ai,0.3414,HUMAN_ONLY (38.3% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.383, ""mixed"": 0.2755, ""ai"": 0.3414}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T13:40:44"", ""status"": ""ok""}",Hybrid,Blog / opinion,,508,50,2019 newsletter essay + Llama 3.3 70B replacements (50%),2026-08-19,hybrid
R063,C038,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:42:14,63,ok,class_probability_ai,0.03,HUMAN_ONLY (81.1% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.8111, ""mixed"": 0.1589, ""ai"": 0.03}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:42:14"", ""status"": ""ok""}",Human,Creative fiction,,596,0,"Willa Cather, My Ántonia, Book I, ch. 2 (Houghton Mifflin)",1918-09-21,human
R064,C090,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:44:15,64,ok,class_probability_ai,0.0387,HUMAN_ONLY (79.6% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7956, ""mixed"": 0.1657, ""ai"": 0.0387}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:44:15"", ""status"": ""ok""}",Human,Academic essay,Archaic,531,0,"John Ruskin, The Stones of Venice, vol. 2, ch. 6",1853-07-01,human_stress
R065,C086,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:45:48,65,ok,class_probability_ai,0.2708,HUMAN_ONLY (65.3% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.6532, ""mixed"": 0.076, ""ai"": 0.2708}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T13:45:48"", ""status"": ""ok""}",Human,Marketing copy,Short,114,0,"Craigslist missed-connections post, San Francisco",2014-05-19,human_stress
R066,C069,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:47:03,66,ok,class_probability_ai,0.4028,AI_ONLY (40.3% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.3322, ""mixed"": 0.265, ""ai"": 0.4028}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T13:47:03"", ""status"": ""ok""}",Hybrid,Technical how-to,,887,50,2012 README + Llama 3.3 70B replacements (50%),2026-08-17,hybrid
R067,C026,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:48:51,67,ok,class_probability_ai,0.7495,AI_ONLY (74.9% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0844, ""mixed"": 0.1661, ""ai"": 0.7495}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:48:51"", ""status"": ""ok""}",AI,Technical how-to,,561,100,"Claude 4 Sonnet, troubleshooting prompt",2026-08-08,fully_AI
R068,C022,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:50:41,68,ok,class_probability_ai,0.7513,AI_ONLY (75.1% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0566, ""mixed"": 0.1921, ""ai"": 0.7513}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:50:41"", ""status"": ""ok""}",AI,Marketing copy,,651,100,"Claude 4 Sonnet, product page prompt",2026-07-23,fully_AI
R069,C089,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:52:07,69,ok,class_probability_ai,0.03,HUMAN_ONLY (81.8% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.8185, ""mixed"": 0.1515, ""ai"": 0.03}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:52:07"", ""status"": ""ok""}",Human,Academic essay,Archaic,515,0,"Thomas Carlyle, Past and Present, Book III, ch. 4",1843-04-01,human_stress
R070,C049,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:53:41,70,ok,class_probability_ai,0.03,HUMAN_ONLY (79.7% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7969, ""mixed"": 0.1731, ""ai"": 0.03}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:53:41"", ""status"": ""ok""}",Human,Technical how-to,,565,0,"AWS Elastic Beanstalk Developer Guide, 'Deploying a Flask app,' archived HTML",2015-10-29,human
R071,C025,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:55:43,71,ok,class_probability_ai,0.8039,AI_ONLY (80.4% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0345, ""mixed"": 0.1616, ""ai"": 0.8039}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:55:43"", ""status"": ""ok""}",AI,Technical how-to,,806,100,"GPT-4o, install-guide prompt",2026-08-05,fully_AI
R072,C066,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:57:12,72,ok,class_probability_ai,0.8708,AI_ONLY (87.1% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0892, ""mixed"": 0.04, ""ai"": 0.8708}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:57:12"", ""status"": ""ok""}",Hybrid,Marketing copy,,808,50,2018 homepage draft + GPT-4o replacements (50%),2026-08-16,hybrid
R073,C047,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:57:54,73,ok,class_probability_ai,0.03,HUMAN_ONLY (93.0% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.93, ""mixed"": 0.04, ""ai"": 0.03}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T13:57:54"", ""status"": ""ok""}",Human,Technical how-to,,462,0,"PostgreSQL 9.4 documentation, 'Concurrency Control'",2014-12-18,human
R074,C079,GPTZero,4.9b,1,2026-08-26,2026-08-26T13:58:43,74,ok,class_probability_ai,0.3698,MIXED (38.9% mixed),MIXED,,,"{""detector"": ""GPTZero"", ""document_classification"": ""MIXED"", ""class_probabilities"": {""human"": 0.241, ""mixed"": 0.3892, ""ai"": 0.3698}, ""predicted_class"": ""mixed"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T13:58:43"", ""status"": ""ok""}",Human,Blog / opinion,Templated,322,0,"Grant-report narrative template, state arts board",2011-10-19,human_stress
R075,C035,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:00:39,75,ok,class_probability_ai,0.284,HUMAN_ONLY (54.6% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.5464, ""mixed"": 0.1696, ""ai"": 0.284}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T14:00:39"", ""status"": ""ok""}",Human,Blog / opinion,,702,0,"Paul Ford, 'What Is Code?', Bloomberg Businessweek",2015-06-11,human
R076,C063,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:02:27,76,ok,class_probability_ai,0.618,AI_ONLY (61.8% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1033, ""mixed"": 0.2787, ""ai"": 0.618}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T14:02:27"", ""status"": ""ok""}",Hybrid,Business / professional,,462,50,2015 offer-summary memo + Claude 4 Sonnet replacements (50%),2026-08-15,hybrid
R077,C052,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:04:10,77,ok,class_probability_ai,0.567,AI_ONLY (56.7% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1138, ""mixed"": 0.3192, ""ai"": 0.567}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T14:04:10"", ""status"": ""ok""}",Hybrid,Academic essay,,501,75,2016 tenure statement + Gemini 2.0 Flash replacements (75%),2026-08-14,rewritten_AI
R078,C043,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:06:15,78,ok,class_probability_ai,0.0463,HUMAN_ONLY (85.3% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.8526, ""mixed"": 0.1011, ""ai"": 0.0463}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T14:06:15"", ""status"": ""ok""}",Human,Business / professional,,777,0,"Client closeout letter, Pratt & Keene LLP",2016-12-08,human
R079,C028,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:07:45,79,ok,class_probability_ai,0.7215,AI_ONLY (72.1% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.2385, ""mixed"": 0.04, ""ai"": 0.7215}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T14:07:45"", ""status"": ""ok""}",AI,Technical how-to,,629,100,"Llama 3.3 70B, configuration guide",2026-08-16,fully_AI
R080,C005,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:08:27,80,ok,class_probability_ai,0.8603,AI_ONLY (86.0% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0186, ""mixed"": 0.1211, ""ai"": 0.8603}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T14:08:27"", ""status"": ""ok""}",AI,News article,,521,100,"GPT-4o, news desk prompt",2026-07-30,fully_AI
R081,C082,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:09:45,81,ok,class_probability_ai,0.1876,HUMAN_ONLY (71.9% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7189, ""mixed"": 0.0935, ""ai"": 0.1876}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T14:09:45"", ""status"": ""ok""}",Human,Technical how-to,Technical,562,0,NIST SP 800-63-3 section 5 prose (public domain U.S. government),2017-06-22,human_stress
R082,C072,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:10:54,82,ok,class_probability_ai,0.4328,AI_ONLY (43.3% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.2737, ""mixed"": 0.2935, ""ai"": 0.4328}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T14:10:54"", ""status"": ""ok""}",Human,Academic essay,ESL,471,0,"TOEFL-style independent essay, collected with writer consent, Osaka",2016-11-03,human_stress
R083,C018,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:11:48,83,ok,class_probability_ai,0.7896,AI_ONLY (79.0% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0721, ""mixed"": 0.1383, ""ai"": 0.7896}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T14:11:48"", ""status"": ""ok""}",AI,Business / professional,,954,100,"Claude 4 Sonnet, board update prompt",2026-08-19,fully_AI
R084,C053,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:12:49,84,ok,class_probability_ai,0.3274,HUMAN_ONLY (53.2% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.5321, ""mixed"": 0.1404, ""ai"": 0.3274}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T14:12:49"", ""status"": ""ok""}",Hybrid,News article,,757,25,2018 local news brief + Llama 3.3 70B replacements (25%),2026-08-15,AI_assisted
R085,C012,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:14:07,85,ok,class_probability_ai,0.8023,AI_ONLY (80.2% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0751, ""mixed"": 0.1226, ""ai"": 0.8023}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T14:14:07"", ""status"": ""ok""}",AI,Blog / opinion,,746,100,"Llama 3.3 70B, personal essay prompt",2026-08-12,fully_AI
R086,C037,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:15:55,86,ok,class_probability_ai,0.1862,HUMAN_ONLY (71.6% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7164, ""mixed"": 0.0974, ""ai"": 0.1862}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T14:15:55"", ""status"": ""ok""}",Human,Blog / opinion,,609,0,"Tim Carmody, kottke.org weekday post",2019-09-18,human
R087,C040,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:17:57,87,ok,class_probability_ai,0.0532,HUMAN_ONLY (90.7% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.9068, ""mixed"": 0.04, ""ai"": 0.0532}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T14:17:57"", ""status"": ""ok""}",Human,Creative fiction,,405,0,"George Saunders, Tenth of December title story (Random House)",2013-01-08,human
R088,C007,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:19:13,88,ok,class_probability_ai,0.8707,AI_ONLY (87.1% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0609, ""mixed"": 0.0684, ""ai"": 0.8707}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T14:19:13"", ""status"": ""ok""}",AI,News article,,646,100,"Gemini 2.0 Flash, rewrite-as-AP",2026-08-04,fully_AI
R089,C055,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:20:57,89,ok,class_probability_ai,0.5852,AI_ONLY (58.5% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0181, ""mixed"": 0.3967, ""ai"": 0.5852}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T14:20:57"", ""status"": ""ok""}",Hybrid,News article,,721,75,2017 wire story + Claude 4 Sonnet replacements (75%),2026-08-17,rewritten_AI
R090,C073,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:21:48,90,ok,class_probability_ai,0.4356,AI_ONLY (43.6% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.3279, ""mixed"": 0.2365, ""ai"": 0.4356}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-26T14:21:48"", ""status"": ""ok""}",Human,Academic essay,ESL,478,0,"Erasmus application statement, University of Coimbra",2019-01-22,human_stress
R091,C023,GPTZero,4.9b,1,2026-08-26,2026-08-26T14:23:38,91,ok,class_probability_ai,0.7381,AI_ONLY (73.8% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1525, ""mixed"": 0.1093, ""ai"": 0.7381}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-26T14:23:38"", ""status"": ""ok""}",AI,Marketing copy,,894,100,"Gemini 2.0 Flash, email campaign prompt",2026-07-28,fully_AI
R092,C062,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:08:46,1,ok,class_probability_ai,0.1126,HUMAN_ONLY (76.1% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7612, ""mixed"": 0.1263, ""ai"": 0.1126}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:08:46"", ""status"": ""ok""}",Hybrid,Business / professional,,676,25,2016 quarterly letter + GPT-4o replacements (25%),2026-08-12,AI_assisted
R093,C003,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:09:40,2,ok,class_probability_ai,0.7653,AI_ONLY (76.5% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0713, ""mixed"": 0.1634, ""ai"": 0.7653}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:09:40"", ""status"": ""ok""}",AI,Academic essay,,583,100,"Gemini 2.0 Flash, long-form setting",2026-07-25,fully_AI
R094,C039,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:10:19,3,ok,class_probability_ai,0.1842,HUMAN_ONLY (66.3% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.6633, ""mixed"": 0.1525, ""ai"": 0.1842}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:10:19"", ""status"": ""ok""}",Human,Creative fiction,,733,0,"Ursula K. Le Guin, 'The Ones Who Walk Away from Omelas,' 1973 reprint",1973-10-01,human
R095,C067,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:12:27,4,ok,class_probability_ai,0.8404,AI_ONLY (84.0% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0594, ""mixed"": 0.1001, ""ai"": 0.8404}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:12:27"", ""status"": ""ok""}",Hybrid,Marketing copy,,648,75,2019 promo email + Claude 4 Sonnet replacements (75%),2026-08-19,rewritten_AI
R096,C068,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:13:03,5,ok,class_probability_ai,0.6299,AI_ONLY (63.0% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0648, ""mixed"": 0.3054, ""ai"": 0.6299}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:13:03"", ""status"": ""ok""}",Hybrid,Technical how-to,,790,25,2015 man-page rewrite + Gemini 2.0 Flash replacements (25%),2026-08-14,AI_assisted
