run_id,text_id,detector,detector_version,pass_number,pass_date,scanned_at,presentation_order,run_status,score_field,score,displayed_score,displayed_label,error_code,error_detail,raw_response,ground_truth,genre,stress_type,word_count,ai_word_pct,source,created,authorship_state
R070,C057,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:06:50,70,ok,ai_percent,34,34% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 34, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:06:50"", ""status"": ""ok""}",Hybrid,Blog / opinion,,508,50,2019 newsletter essay + Llama 3.3 70B replacements (50%),2026-08-19,hybrid
R071,C035,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:08:55,71,ok,ai_percent,17,17% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 17, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:08:55"", ""status"": ""ok""}",Human,Blog / opinion,,702,0,"Paul Ford, 'What Is Code?', Bloomberg Businessweek",2015-06-11,human
R072,C002,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:09:59,72,ok,ai_percent,63,63% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 63, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:09:59"", ""status"": ""ok""}",AI,Academic essay,,834,100,"Claude 4 Sonnet, default settings",2026-07-22,fully_AI
R073,C028,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:11:12,73,ok,ai_percent,100,100% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 100, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:11:12"", ""status"": ""ok""}",AI,Technical how-to,,629,100,"Llama 3.3 70B, configuration guide",2026-08-16,fully_AI
R074,C005,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:11:53,74,ok,ai_percent,81,81% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 81, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:11:53"", ""status"": ""ok""}",AI,News article,,521,100,"GPT-4o, news desk prompt",2026-07-30,fully_AI
R075,C045,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:12:29,75,ok,ai_percent,18,18% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 18, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:12:29"", ""status"": ""ok""}",Human,Marketing copy,,601,0,"Spring lookbook copy, Patagonia Worn Wear",2017-03-14,human
R076,C029,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:14:18,76,ok,ai_percent,19,19% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 19, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:14:18"", ""status"": ""ok""}",Human,Academic essay,,850,0,"William James, 'The Moral Equivalent of War,' McClure's Magazine",1910-08-01,human
R077,C034,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:15:06,77,ok,ai_percent,22,22% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 22, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:15:06"", ""status"": ""ok""}",Human,News article,,557,0,"Reuters special report, California wildfire season",2018-11-27,human
R078,C031,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:16:38,78,ok,ai_percent,19,19% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 19, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:16:38"", ""status"": ""ok""}",Human,Academic essay,,730,0,"Jane Addams, Peace and Bread in Time of War, ch. 3",1922-03-15,human
R079,C056,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:18:23,79,ok,ai_percent,69,69% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 69, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:18:23"", ""status"": ""ok""}",Hybrid,Blog / opinion,,786,25,2015 personal blog post + Gemini 2.0 Flash replacements (25%),2026-08-18,AI_assisted
R080,C046,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:19:26,80,ok,ai_percent,26,26% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 26, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:19:26"", ""status"": ""ok""}",Human,Marketing copy,,363,0,"Holiday insert, Powell's Books in-store flyer",2017-11-09,human
R081,C014,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:20:32,81,ok,ai_percent,37,37% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 37, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:20:32"", ""status"": ""ok""}",AI,Creative fiction,,797,100,"Claude 4 Sonnet, literary short story",2026-08-14,fully_AI
R082,C004,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:22:40,82,ok,ai_percent,88,88% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 88, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:22:40"", ""status"": ""ok""}",AI,Academic essay,,899,100,Llama 3.3 70B via Together endpoint,2026-07-27,fully_AI
R083,C072,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:23:38,83,ok,ai_percent,30,30% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 30, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:23:38"", ""status"": ""ok""}",Human,Academic essay,ESL,471,0,"TOEFL-style independent essay, collected with writer consent, Osaka",2016-11-03,human_stress
R084,C065,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:24:57,84,ok,ai_percent,33,33% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 33, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:24:57"", ""status"": ""ok""}",Hybrid,Marketing copy,,564,25,2014 product insert + Llama 3.3 70B replacements (25%),2026-08-13,AI_assisted
R085,C042,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:27:01,85,ok,ai_percent,20,20% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 20, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:27:01"", ""status"": ""ok""}",Human,Business / professional,,556,0,"All-staff note, Harborview Medical Center operations",2016-09-02,human
R086,C041,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:28:12,86,ok,ai_percent,0,0% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 0, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:28:12"", ""status"": ""ok""}",Human,Business / professional,,521,0,"Internal strategy memo, Midland Credit Union board packet",2016-02-17,human
R087,C060,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:30:11,87,ok,ai_percent,54,54% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 54, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:30:11"", ""status"": ""ok""}",Hybrid,Creative fiction,,572,50,2011 workshop story + Gemini 2.0 Flash replacements (50%),2026-08-22,hybrid
R088,C077,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:32:13,88,ok,ai_percent,57,57% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 57, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:32:13"", ""status"": ""ok""}",Human,Blog / opinion,Templated,555,0,"Boilerplate 'about us' page, county parks department CMS",2013-06-21,human_stress
R089,C037,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:34:16,89,ok,ai_percent,21,21% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 21, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:34:16"", ""status"": ""ok""}",Human,Blog / opinion,,609,0,"Tim Carmody, kottke.org weekday post",2019-09-18,human
R090,C070,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:35:22,90,ok,ai_percent,57,57% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 57, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:35:22"", ""status"": ""ok""}",Hybrid,Technical how-to,,762,75,2017 runbook + GPT-4o replacements (75%),2026-08-20,rewritten_AI
R091,C076,Copyleaks,2026.08,1,2026-08-26,2026-08-26T17:36:33,91,ok,ai_percent,24,24% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 24, ""sensitivity"": 2, ""scanned_at"": ""2026-08-26T17:36:33"", ""status"": ""ok""}",Human,News article,Translated,587,0,English translation of Le Monde diplomatique short feature,2019-02-27,human_stress
R092,C006,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:12:11,1,ok,ai_percent,82,82% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 82, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:12:11"", ""status"": ""ok""}",AI,News article,,812,100,"Claude 4 Sonnet, wire-style prompt",2026-08-01,fully_AI
R093,C057,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:12:46,2,ok,ai_percent,19,19% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 19, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:12:46"", ""status"": ""ok""}",Hybrid,Blog / opinion,,508,50,2019 newsletter essay + Llama 3.3 70B replacements (50%),2026-08-19,hybrid
R094,C005,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:14:30,3,ok,ai_percent,84,84% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 84, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:14:30"", ""status"": ""ok""}",AI,News article,,521,100,"GPT-4o, news desk prompt",2026-07-30,fully_AI
R095,C038,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:16:37,4,ok,ai_percent,12,12% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 12, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:16:37"", ""status"": ""ok""}",Human,Creative fiction,,596,0,"Willa Cather, My Ántonia, Book I, ch. 2 (Houghton Mifflin)",1918-09-21,human
R096,C007,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:18:04,5,ok,ai_percent,91,91% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 91, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:18:04"", ""status"": ""ok""}",AI,News article,,646,100,"Gemini 2.0 Flash, rewrite-as-AP",2026-08-04,fully_AI
R097,C017,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:19:47,6,ok,ai_percent,70,70% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 70, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:19:47"", ""status"": ""ok""}",AI,Business / professional,,644,100,"GPT-4o, client memo prompt",2026-08-18,fully_AI
R098,C082,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:21:08,7,ok,ai_percent,19,19% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 19, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:21:08"", ""status"": ""ok""}",Human,Technical how-to,Technical,562,0,NIST SP 800-63-3 section 5 prose (public domain U.S. government),2017-06-22,human_stress
R099,C051,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:21:52,8,ok,ai_percent,48,48% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 48, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:21:52"", ""status"": ""ok""}",Hybrid,Academic essay,,799,50,2014 faculty senate minutes + Claude 4 Sonnet replacements (50%),2026-08-13,hybrid
R100,C022,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:22:36,9,ok,ai_percent,87,87% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 87, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:22:36"", ""status"": ""ok""}",AI,Marketing copy,,651,100,"Claude 4 Sonnet, product page prompt",2026-07-23,fully_AI
R101,C047,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:23:54,10,ok,ai_percent,7,7% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 7, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:23:54"", ""status"": ""ok""}",Human,Technical how-to,,462,0,"PostgreSQL 9.4 documentation, 'Concurrency Control'",2014-12-18,human
R102,C043,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:24:49,11,ok,ai_percent,26,26% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 26, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:24:49"", ""status"": ""ok""}",Human,Business / professional,,777,0,"Client closeout letter, Pratt & Keene LLP",2016-12-08,human
R103,C011,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:25:52,12,ok,ai_percent,67,67% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 67, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:25:52"", ""status"": ""ok""}",AI,Blog / opinion,,985,100,"Gemini 2.0 Flash, Substack-style prompt",2026-08-10,fully_AI
R104,C029,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:26:51,13,ok,ai_percent,31,31% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 31, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:26:51"", ""status"": ""ok""}",Human,Academic essay,,850,0,"William James, 'The Moral Equivalent of War,' McClure's Magazine",1910-08-01,human
R105,C067,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:28:19,14,ok,ai_percent,80,80% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 80, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:28:19"", ""status"": ""ok""}",Hybrid,Marketing copy,,648,75,2019 promo email + Claude 4 Sonnet replacements (75%),2026-08-19,rewritten_AI
R106,C028,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:28:58,15,ok,ai_percent,100,100% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 100, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:28:58"", ""status"": ""ok""}",AI,Technical how-to,,629,100,"Llama 3.3 70B, configuration guide",2026-08-16,fully_AI
R107,C042,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:30:06,16,ok,ai_percent,8,8% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 8, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:30:06"", ""status"": ""ok""}",Human,Business / professional,,556,0,"All-staff note, Harborview Medical Center operations",2016-09-02,human
R108,C027,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:31:51,17,ok,ai_percent,100,100% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 100, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:31:51"", ""status"": ""ok""}",AI,Technical how-to,,765,100,"Gemini 2.0 Flash, CLI how-to prompt",2026-08-11,fully_AI
R109,C069,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:32:30,18,ok,ai_percent,46,46% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 46, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:32:30"", ""status"": ""ok""}",Hybrid,Technical how-to,,887,50,2012 README + Llama 3.3 70B replacements (50%),2026-08-17,hybrid
R110,C090,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:33:25,19,ok,ai_percent,14,14% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 14, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:33:25"", ""status"": ""ok""}",Human,Academic essay,Archaic,531,0,"John Ruskin, The Stones of Venice, vol. 2, ch. 6",1853-07-01,human_stress
R111,C084,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:35:22,20,ok,ai_percent,41,41% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 41, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:35:22"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,573,0,"Appellate brief statement of facts, 7th Cir. public docket",2018-01-11,human_stress
R112,C062,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:36:18,21,ok,ai_percent,26,26% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 26, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:36:18"", ""status"": ""ok""}",Hybrid,Business / professional,,676,25,2016 quarterly letter + GPT-4o replacements (25%),2026-08-12,AI_assisted
R113,C056,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:37:58,22,ok,ai_percent,65,65% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 65, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:37:58"", ""status"": ""ok""}",Hybrid,Blog / opinion,,786,25,2015 personal blog post + Gemini 2.0 Flash replacements (25%),2026-08-18,AI_assisted
R114,C053,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:39:29,23,ok,ai_percent,61,61% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 61, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:39:29"", ""status"": ""ok""}",Hybrid,News article,,757,25,2018 local news brief + Llama 3.3 70B replacements (25%),2026-08-15,AI_assisted
R115,C004,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:41:14,24,ok,ai_percent,83,83% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 83, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:41:14"", ""status"": ""ok""}",AI,Academic essay,,899,100,Llama 3.3 70B via Together endpoint,2026-07-27,fully_AI
R116,C085,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:42:31,25,ok,ai_percent,19,19% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 19, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:42:31"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,551,0,"Insurance policy definitions section, ISO HO-3 2011",2011-09-01,human_stress
R117,C025,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:43:45,26,ok,ai_percent,75,75% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 75, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:43:45"", ""status"": ""ok""}",AI,Technical how-to,,806,100,"GPT-4o, install-guide prompt",2026-08-05,fully_AI
R118,C077,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:45:37,27,ok,ai_percent,56,56% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 56, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:45:37"", ""status"": ""ok""}",Human,Blog / opinion,Templated,555,0,"Boilerplate 'about us' page, county parks department CMS",2013-06-21,human_stress
R119,C072,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:47:04,28,ok,ai_percent,22,22% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 22, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:47:04"", ""status"": ""ok""}",Human,Academic essay,ESL,471,0,"TOEFL-style independent essay, collected with writer consent, Osaka",2016-11-03,human_stress
R120,C009,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:48:08,29,ok,ai_percent,100,100% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 100, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:48:08"", ""status"": ""ok""}",AI,Blog / opinion,,716,100,"GPT-4o, first-person blog prompt",2026-08-07,fully_AI
R121,C071,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:49:59,30,ok,ai_percent,33,33% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 33, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:49:59"", ""status"": ""ok""}",Human,Academic essay,ESL,524,0,"Placement essay, University of Helsinki English exam booklet",2018-04-12,human_stress
R122,C032,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:50:54,31,ok,ai_percent,13,13% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 13, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:50:54"", ""status"": ""ok""}",Human,News article,,569,0,"Sarah Kliff, Vox feature on emergency-room billing",2018-02-14,human
R123,C034,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:52:09,32,ok,ai_percent,14,14% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 14, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:52:09"", ""status"": ""ok""}",Human,News article,,557,0,"Reuters special report, California wildfire season",2018-11-27,human
R124,C058,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:54:05,33,ok,ai_percent,64,64% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 64, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:54:05"", ""status"": ""ok""}",Hybrid,Blog / opinion,,841,75,2014 LiveJournal entry + GPT-4o replacements (75%),2026-08-20,rewritten_AI
R125,C065,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:56:04,34,ok,ai_percent,34,34% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 34, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:56:04"", ""status"": ""ok""}",Hybrid,Marketing copy,,564,25,2014 product insert + Llama 3.3 70B replacements (25%),2026-08-13,AI_assisted
R126,C045,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:57:43,35,ok,ai_percent,13,13% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 13, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:57:43"", ""status"": ""ok""}",Human,Marketing copy,,601,0,"Spring lookbook copy, Patagonia Worn Wear",2017-03-14,human
R127,C078,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:58:48,36,ok,ai_percent,22,22% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 22, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:58:48"", ""status"": ""ok""}",Human,Blog / opinion,Templated,234,0,"HR welcome email template, regional hospital system",2018-08-04,human_stress
R128,C040,Copyleaks,2026.08,2,2026-08-28,2026-08-28T16:59:55,37,ok,ai_percent,26,26% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 26, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T16:59:55"", ""status"": ""ok""}",Human,Creative fiction,,405,0,"George Saunders, Tenth of December title story (Random House)",2013-01-08,human
R129,C003,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:01:28,38,ok,ai_percent,81,81% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 81, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:01:28"", ""status"": ""ok""}",AI,Academic essay,,583,100,"Gemini 2.0 Flash, long-form setting",2026-07-25,fully_AI
R130,C066,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:03:18,39,ok,ai_percent,89,89% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 89, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:03:18"", ""status"": ""ok""}",Hybrid,Marketing copy,,808,50,2018 homepage draft + GPT-4o replacements (50%),2026-08-16,hybrid
R131,C083,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:04:08,40,ok,ai_percent,51,51% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 51, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:04:08"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,701,0,"Commercial lease, Article 12 indemnity clause, Cook County filing",2015-07-30,human_stress
R132,C010,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:05:17,41,ok,ai_percent,93,93% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 93, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:05:17"", ""status"": ""ok""}",AI,Blog / opinion,,443,100,"Claude 4 Sonnet, opinion column prompt",2026-08-09,fully_AI
R133,C075,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:05:59,42,ok,ai_percent,47,47% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 47, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:05:59"", ""status"": ""ok""}",Human,News article,Translated,444,0,English translation of Asahi Shimbun local-government piece,2014-09-08,human_stress
R134,C036,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:07:44,43,ok,ai_percent,0,0% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 0, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:07:44"", ""status"": ""ok""}",Human,Blog / opinion,,854,0,"Heather Havrilesky, Ask Polly column, The Cut",2019-03-06,human
R135,C044,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:09:10,44,ok,ai_percent,24,24% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 24, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:09:10"", ""status"": ""ok""}",Human,Marketing copy,,569,0,"Fall 2017 print catalog, Schoolhouse Electric",2017-08-22,human
R136,C070,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:10:26,45,ok,ai_percent,77,77% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 77, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:10:26"", ""status"": ""ok""}",Hybrid,Technical how-to,,762,75,2017 runbook + GPT-4o replacements (75%),2026-08-20,rewritten_AI
R137,C037,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:11:18,46,ok,ai_percent,31,31% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 31, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:11:18"", ""status"": ""ok""}",Human,Blog / opinion,,609,0,"Tim Carmody, kottke.org weekday post",2019-09-18,human
R138,C001,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:12:37,47,ok,ai_percent,85,85% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 85, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:12:37"", ""status"": ""ok""}",AI,Academic essay,,595,100,"GPT-4o, temp 0.7, 2026-07-18 session",2026-07-18,fully_AI
R139,C015,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:14:34,48,ok,ai_percent,51,51% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 51, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:14:34"", ""status"": ""ok""}",AI,Creative fiction,,944,100,"Gemini 2.0 Flash, scene-only prompt",2026-08-15,fully_AI
R140,C048,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:16:18,49,ok,ai_percent,15,15% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 15, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:16:18"", ""status"": ""ok""}",Human,Technical how-to,,449,0,"Apple Technical Note TN2277 excerpt, developer library snapshot",2015-05-04,human
